Car_ID,Brand,Model,Variant,Body_Type,Year,Car_Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Engine_CC,Power_BHP,Torque_Nm,Mileage_kmpl,Color,Airbags,Insurance_Type,Service_History,Registration_Type,Previous_Accidents,State,City,Is_Metro_City,Price_Lakhs
38855,Hyundai,Creta,Mid,SUV,2015,10,140761,Diesel,Manual,Second Owner,5,840,50.9,77.6,21.5,Green,2,Comprehensive,Partial Service History,Individual,0,Kerala,Trivandrum,0,1.95
38856,Hyundai,i10,Limited Edition,Hatchback,2022,3,35538,Petrol,Automatic,First Owner,5,830,56.6,85.2,18.5,Grey,1,Comprehensive,Partial Service History,Individual,0,West Bengal,Kolkata,1,7.92
38857,Tata,Harrier,Base,SUV,2005,20,176085,Petrol,Manual,First Owner,7,1278,77.1,108.1,17.6,Green,1,Comprehensive,Full Service History,Company,0,Maharashtra,Mumbai,1,0.63
38858,Hyundai,i20,Base,Hatchback,2019,6,55093,Petrol,Manual,First Owner,5,1290,105.4,154.3,13.6,Blue,2,Third Party,Full Service History,Individual,0,Telangana,Hyderabad,1,3.26
38859,Tata,Tiago,Mid,Hatchback,2019,6,68432,CNG,Automatic,First Owner,5,1065,72.9,116.0,28.9,Red,4,Third Party,Full Service History,Company,3,Uttar Pradesh,Noida,0,3.06
38860,Maruti,Ertiga,Limited Edition,MUV,2011,14,175381,Diesel,Manual,First Owner,7,1298,95.1,128.6,16.7,Grey,2,Expired,Full Service History,Individual,0,West Bengal,Kolkata,1,1.53
38861,Toyota,Fortuner,Base,SUV,2013,12,105738,Diesel,Automatic,First Owner,5,1563,123.7,182.9,17.1,White,4,Comprehensive,Full Service History,Individual,0,Uttar Pradesh,Lucknow,0,3.85
38862,Tata,Punch,Mid,SUV,2008,17,158645,Petrol,Manual,First Owner,5,1157,82.9,130.7,15.0,Blue,2,Comprehensive,Full Service History,Individual,2,Uttar Pradesh,Lucknow,0,0.98
38863,Audi,A6,Mid,Sedan,2017,8,57882,Petrol,Automatic,First Owner,5,2001,162.7,255.4,15.0,Red,8,Comprehensive,Full Service History,Individual,1,Rajasthan,Udaipur,0,21.6
38864,Audi,A4,Top,Sedan,2022,3,21039,Diesel,Automatic,First Owner,5,2527,170.3,259.5,19.7,Blue,6,Comprehensive,Full Service History,Company,0,Madhya Pradesh,Indore,0,50.59
38865,Tata,Altroz,Top,Hatchback,2021,4,53901,Diesel,Manual,First Owner,5,1292,81.7,127.0,23.5,Silver,1,Comprehensive,Full Service History,Individual,1,Rajasthan,Jaipur,0,5.37
38866,Tata,Harrier,Top,SUV,2005,20,201455,Petrol,Manual,First Owner,5,906,73.2,109.6,16.6,Blue,1,Third Party,Full Service History,Individual,0,Kerala,Trivandrum,0,0.78
38867,Mahindra,XUV700,Top,SUV,2020,5,71659,Petrol,Manual,Third Owner,5,1217,101.7,137.0,18.5,White,5,Comprehensive,No Record,Individual,1,Uttar Pradesh,Lucknow,0,6.09
38868,Hyundai,i10,Base,Hatchback,2012,13,125506,Diesel,Manual,Third Owner,5,1069,66.6,91.5,18.6,White,1,Comprehensive,Partial Service History,Individual,2,Karnataka,Mysore,0,1.27
38869,Kia,Seltos,Limited Edition,SUV,2023,2,16546,Petrol,Manual,First Owner,5,1922,130.8,204.2,18.7,White,4,Comprehensive,Full Service History,Individual,0,Gujarat,Ahmedabad,0,12.83
38870,Renault,Kwid,Base,Hatchback,2022,3,33266,CNG,Manual,Second Owner,5,1212,82.5,125.1,26.3,White,3,Comprehensive,No Record,Individual,0,Gujarat,Ahmedabad,0,3.42
38871,Volvo,XC40,Base,SUV,2023,2,18208,Petrol,Automatic,Second Owner,5,1793,151.0,225.5,17.9,Grey,5,Comprehensive,Full Service History,Individual,0,Telangana,Hyderabad,1,36.97
38872,Hyundai,Verna,Mid,Sedan,2009,16,174150,Petrol,Automatic,First Owner,5,1184,98.5,141.3,17.6,Silver,2,Third Party,No Record,Individual,0,West Bengal,Kolkata,1,1.1
38873,Honda,Amaze,Top,Sedan,2011,14,125387,Diesel,Automatic,First Owner,5,1630,125.0,179.8,20.3,Silver,4,Third Party,Full Service History,Individual,0,Maharashtra,Pune,1,3.46
38874,Tata,Nexon,Top,SUV,2016,9,137987,Petrol,Manual,First Owner,5,1332,92.2,145.2,14.8,Brown,3,Comprehensive,Partial Service History,Company,0,Delhi,Delhi,1,2.64
38875,Jeep,Compass,Mid,SUV,2010,15,73520,Petrol,Automatic,First Owner,7,2688,166.7,238.8,16.6,White,6,Comprehensive,No Record,Individual,3,Gujarat,Ahmedabad,0,9.53
38876,BMW,X5,Mid,SUV,2023,2,21104,Petrol,Automatic,Second Owner,5,2597,202.2,303.8,17.0,Red,6,Comprehensive,Partial Service History,Company,0,Delhi,Delhi,1,42.91
38877,Mercedes,E-Class,Base,Sedan,2009,16,159511,Petrol,Automatic,First Owner,5,1365,111.0,155.3,14.8,White,6,Third Party,Partial Service History,Individual,1,Delhi,Delhi,1,7.56
38878,Maruti,Alto,Mid,Hatchback,2010,15,185245,Diesel,Manual,Third Owner,5,1114,81.9,116.6,19.5,Blue,5,Third Party,Full Service History,Individual,0,Rajasthan,Udaipur,0,1.24
38879,Maruti,Dzire,Top,Sedan,2007,18,240669,CNG,Manual,Second Owner,5,1126,94.5,134.1,21.7,Red,4,Comprehensive,Partial Service History,Individual,1,Kerala,Trivandrum,0,0.73
38880,Volvo,S60,Mid,Sedan,2013,12,156196,Petrol,Automatic,First Owner,5,1976,147.8,229.2,18.8,Blue,4,Comprehensive,Full Service History,Company,2,Maharashtra,Nagpur,0,12.6
38881,Maruti,WagonR,Base,Hatchback,2005,20,206002,Petrol,Manual,First Owner,5,1005,83.9,115.0,16.6,Blue,1,Comprehensive,Full Service History,Individual,0,Tamil Nadu,Coimbatore,0,0.67
38882,Nissan,Micra,Mid,Hatchback,2012,13,139939,Diesel,Manual,Third Owner,5,1084,83.3,126.0,17.2,Silver,3,Comprehensive,Full Service History,Individual,0,Uttar Pradesh,Noida,0,1.52
38883,Skoda,Rapid,Top,Sedan,2017,8,75751,Diesel,Automatic,Second Owner,5,1872,142.4,219.9,22.6,Blue,4,Comprehensive,Partial Service History,Individual,2,Karnataka,Mysore,0,5.63
38884,Maruti,Ertiga,Top,MUV,2011,14,96482,Diesel,Manual,Third Owner,7,956,68.3,97.9,20.0,Brown,4,Comprehensive,Partial Service History,Individual,0,Kerala,Kochi,0,1.44
38885,Hyundai,Santro,Mid,Hatchback,2012,13,144383,Petrol,Manual,First Owner,5,1082,87.2,127.4,14.9,Red,2,Comprehensive,Full Service History,Individual,2,West Bengal,Kolkata,1,1.53
38886,Tata,Tiago,Mid,Hatchback,2017,8,106133,Petrol,Manual,Second Owner,5,1053,86.6,114.0,20.9,Silver,4,Comprehensive,Full Service History,Individual,0,Kerala,Trivandrum,0,2.79
38887,Honda,Jazz,Top,Hatchback,2014,11,149862,Petrol,Manual,Second Owner,5,1899,156.4,249.5,15.9,Red,4,Comprehensive,Full Service History,Individual,0,Telangana,Hyderabad,1,4.05
38888,Ford,EcoSport,Mid,SUV,2014,11,155891,Petrol,Automatic,Second Owner,7,1675,105.4,152.8,17.2,Red,4,Comprehensive,Full Service History,Individual,2,Punjab,Chandigarh,0,3.11
38889,Renault,Triber,Top,MUV,2020,5,62800,Diesel,Manual,First Owner,7,1133,85.6,133.3,18.4,Blue,3,Comprehensive,Full Service History,Individual,0,Delhi,Delhi,1,4.99
38890,Tata,Tigor,Base,Sedan,2015,10,146666,CNG,Manual,Second Owner,5,1105,67.4,90.7,20.3,Blue,1,Comprehensive,No Record,Individual,0,Gujarat,Ahmedabad,0,1.34
38891,Hyundai,Creta,Mid,SUV,2014,11,90848,Diesel,Manual,Fourth & Above Owner,7,741,53.8,82.4,23.6,Black,3,Comprehensive,No Record,Company,0,Delhi,Delhi,1,1.55
38892,Tata,Punch,Base,SUV,2022,3,51126,Diesel,Manual,Third Owner,5,1111,73.0,103.9,23.3,Black,3,Comprehensive,Partial Service History,Individual,0,Rajasthan,Jaipur,0,3.45
38893,Hyundai,Verna,Base,Sedan,2005,20,280000,Diesel,Manual,Fourth & Above Owner,5,1063,73.6,113.9,19.3,Brown,4,Comprehensive,Full Service History,Company,1,Madhya Pradesh,Indore,0,0.5
38894,Volkswagen,Taigun,Top,SUV,2006,19,195284,CNG,Manual,First Owner,7,2080,143.5,202.7,27.6,Silver,3,Expired,Full Service History,Individual,0,Karnataka,Bangalore,1,1.36
38895,BMW,X1,Base,SUV,2018,7,135203,Diesel,Automatic,First Owner,5,2446,186.1,255.0,17.5,Black,5,Expired,Full Service History,Individual,0,Delhi,Delhi,1,21.92
38896,Kia,Carens,Top,MUV,2021,4,34932,Diesel,Manual,First Owner,7,1615,117.8,171.5,19.0,White,4,Comprehensive,Full Service History,Individual,0,Delhi,Delhi,1,11.14
38897,Renault,Kwid,Base,Hatchback,2016,9,102422,CNG,Automatic,First Owner,5,947,70.0,104.0,26.2,Silver,3,Third Party,Full Service History,Individual,0,Kerala,Kochi,0,2.25
38898,Mahindra,XUV700,Mid,SUV,2021,4,38920,CNG,Manual,First Owner,5,1419,91.0,129.5,25.0,White,2,Comprehensive,Partial Service History,Individual,1,Telangana,Hyderabad,1,7.41
38899,Tata,Tigor,Base,Sedan,2010,15,208985,Diesel,Manual,First Owner,5,959,67.1,88.2,20.3,Black,1,Comprehensive,Full Service History,Individual,1,Maharashtra,Nagpur,0,1.16
38900,Mercedes,E-Class,Mid,Sedan,2016,9,96631,Petrol,Manual,Second Owner,5,2035,140.2,210.5,18.8,Blue,5,Comprehensive,No Record,Individual,0,Uttar Pradesh,Lucknow,0,16.84
38901,Hyundai,Santro,Base,Hatchback,2014,11,132724,Petrol,Manual,First Owner,5,1036,84.5,125.9,15.1,Blue,1,Comprehensive,No Record,Individual,1,West Bengal,Kolkata,1,1.59
38902,Hyundai,i20,Top,Hatchback,2015,10,137197,Petrol,Manual,First Owner,5,994,79.5,120.2,14.8,Silver,1,Comprehensive,Full Service History,Company,0,Punjab,Ludhiana,0,2.5
38903,Toyota,Fortuner,Top,SUV,2017,8,100480,Petrol,Automatic,Second Owner,5,1889,131.9,183.5,16.6,Grey,4,Comprehensive,Full Service History,Individual,0,Karnataka,Mysore,0,6.56
38904,Maruti,Dzire,Base,Sedan,2007,18,280000,Petrol,Manual,First Owner,5,1061,76.6,119.2,15.5,Red,4,Comprehensive,Partial Service History,Individual,1,Telangana,Hyderabad,1,0.69
38905,Hyundai,i10,Base,Hatchback,2019,6,39634,Diesel,Manual,Second Owner,5,1215,81.2,116.3,22.1,Blue,2,Third Party,No Record,Company,0,Punjab,Chandigarh,0,2.65
38906,Maruti,Dzire,Mid,Sedan,2022,3,16867,Petrol,Manual,First Owner,5,1118,69.7,110.2,16.0,White,1,Comprehensive,Partial Service History,Individual,0,Karnataka,Bangalore,1,5.59
38907,Maruti,Alto,Limited Edition,Hatchback,2023,2,14520,CNG,Automatic,First Owner,5,954,68.3,95.2,22.5,Red,2,Third Party,Partial Service History,Individual,1,Tamil Nadu,Chennai,1,6.44
38908,Maruti,Alto,Base,Hatchback,2013,12,121325,Diesel,Manual,Second Owner,5,1078,76.2,106.5,18.4,Black,1,Third Party,Full Service History,Individual,0,Delhi,Delhi,1,1.58
38909,Hyundai,Santro,Mid,Hatchback,2017,8,77594,Diesel,Manual,Third Owner,5,937,76.6,117.9,17.8,White,2,Comprehensive,Partial Service History,Company,0,Madhya Pradesh,Indore,0,2.73
38910,Maruti,Brezza,Mid,SUV,2014,11,160741,Petrol,Manual,First Owner,5,1035,62.6,82.8,19.9,Brown,3,Comprehensive,Full Service History,Individual,0,Rajasthan,Jaipur,0,1.9
38911,Hyundai,i10,Limited Edition,Hatchback,2015,10,100198,Petrol,Automatic,First Owner,5,1204,73.0,107.1,16.4,Brown,2,Comprehensive,Full Service History,Individual,3,Telangana,Hyderabad,1,2.91
38912,Mahindra,XUV500,Base,SUV,2005,20,209343,Petrol,Manual,First Owner,7,997,67.9,92.9,18.3,Silver,3,Comprehensive,No Record,Individual,0,Karnataka,Bangalore,1,1.05
38913,Hyundai,Verna,Mid,Sedan,2015,10,94689,Petrol,Manual,First Owner,5,958,70.5,96.6,14.5,Black,1,Comprehensive,No Record,Individual,0,Maharashtra,Pune,1,2.2
38914,Volkswagen,Taigun,Top,SUV,2020,5,93089,Petrol,Automatic,Second Owner,7,1786,136.2,190.3,15.9,Blue,1,Expired,Full Service History,Individual,0,Tamil Nadu,Chennai,1,9.24
38915,Maruti,Swift,Base,Hatchback,2008,17,198910,Petrol,Manual,First Owner,5,1126,77.7,102.6,21.0,Brown,4,Comprehensive,Full Service History,Individual,0,Punjab,Ludhiana,0,0.87
38916,Kia,Carens,Mid,MUV,2017,8,86282,Petrol,Automatic,First Owner,7,1190,86.8,115.5,13.5,Brown,2,Third Party,Full Service History,Individual,1,Madhya Pradesh,Bhopal,0,5.4
38917,BMW,3 Series,Base,Sedan,2020,5,63133,Petrol,Manual,Fourth & Above Owner,5,2209,174.3,250.7,19.2,White,7,Comprehensive,Full Service History,Individual,0,Uttar Pradesh,Noida,0,20.66
38918,Honda,City,Base,Sedan,2018,7,76935,Petrol,Automatic,Second Owner,5,1233,99.3,146.5,15.1,Blue,3,Expired,Partial Service History,Individual,1,Gujarat,Ahmedabad,0,4.91
38919,Ford,EcoSport,Base,SUV,2021,4,55588,Diesel,Manual,First Owner,5,1256,76.3,117.8,20.0,White,5,Comprehensive,Partial Service History,Individual,2,Maharashtra,Pune,1,7.14
38920,Renault,Triber,Base,MUV,2005,20,273104,Petrol,Manual,Third Owner,7,1104,73.3,105.4,19.4,Grey,2,Comprehensive,Full Service History,Individual,0,Madhya Pradesh,Indore,0,0.52
38921,Volkswagen,Taigun,Base,SUV,2016,9,130374,CNG,Manual,First Owner,5,1439,110.7,146.6,20.0,White,4,Comprehensive,Partial Service History,Individual,2,Maharashtra,Pune,1,3.23
38922,Honda,Amaze,Base,Sedan,2007,18,168915,Diesel,Automatic,First Owner,5,1272,78.1,116.9,19.1,White,5,Comprehensive,Full Service History,Company,0,Uttar Pradesh,Noida,0,1.62
38923,Volkswagen,Vento,Base,Sedan,2010,15,175738,Diesel,Automatic,First Owner,5,1470,107.0,152.0,19.5,Grey,3,Expired,No Record,Individual,0,Kerala,Kochi,0,1.95
38924,Audi,Q3,Mid,SUV,2022,3,39176,Diesel,Automatic,First Owner,7,1893,131.7,179.7,17.9,Grey,6,Comprehensive,Full Service History,Individual,0,Kerala,Kochi,0,42.31
38925,Renault,Duster,Mid,SUV,2015,10,127206,Petrol,Automatic,Second Owner,5,1128,80.6,104.9,15.3,Black,4,Comprehensive,Full Service History,Individual,0,Madhya Pradesh,Indore,0,2.37
38926,Honda,City,Mid,Sedan,2020,5,48873,Petrol,Manual,First Owner,5,1457,120.7,168.7,15.7,Red,3,Comprehensive,Partial Service History,Individual,1,Kerala,Trivandrum,0,7.72
38927,Honda,Jazz,Base,Hatchback,2012,13,150371,Diesel,Manual,First Owner,5,1261,78.4,109.9,19.7,Brown,5,Comprehensive,Partial Service History,Individual,0,Karnataka,Bangalore,1,2.66
38928,Nissan,Kicks,Mid,SUV,2010,15,140683,Diesel,Manual,Third Owner,5,1141,90.7,135.1,19.4,Green,2,Third Party,No Record,Individual,0,Telangana,Hyderabad,1,1.01
38929,Maruti,Brezza,Base,SUV,2015,10,100554,Petrol,Manual,Second Owner,5,933,61.4,80.1,19.6,White,2,Third Party,Full Service History,Individual,0,Madhya Pradesh,Bhopal,0,1.84
38930,Tata,Tiago,Base,Hatchback,2015,10,85814,Petrol,Automatic,First Owner,5,1105,93.9,131.6,19.0,Red,2,Comprehensive,Full Service History,Individual,0,Rajasthan,Udaipur,0,2.43
38931,Toyota,Glanza,Base,Hatchback,2023,2,13723,Diesel,Automatic,Second Owner,5,1358,97.1,145.5,18.3,White,6,Comprehensive,Partial Service History,Individual,0,Punjab,Chandigarh,0,10.68
38932,Mahindra,XUV700,Top,SUV,2009,16,140836,Petrol,Manual,First Owner,5,1807,132.9,197.9,18.4,Brown,7,Comprehensive,Full Service History,Individual,0,Punjab,Chandigarh,0,2.42
38933,Maruti,Celerio,Mid,Hatchback,2010,15,148758,Diesel,Manual,First Owner,5,913,61.8,87.5,21.9,Grey,2,Third Party,No Record,Individual,0,Punjab,Ludhiana,0,1.1
38934,Tata,Harrier,Mid,SUV,2021,4,44191,Diesel,Manual,Second Owner,5,1490,103.6,154.6,19.6,White,4,Comprehensive,Partial Service History,Individual,0,Tamil Nadu,Chennai,1,4.7
38935,Ford,Endeavour,Base,SUV,2014,11,102915,Petrol,Automatic,First Owner,7,1581,129.9,171.4,18.0,Green,5,Third Party,Partial Service History,Individual,0,Kerala,Trivandrum,0,3.49
38936,Mahindra,XUV500,Mid,SUV,2007,18,280000,CNG,Automatic,First Owner,7,1875,125.0,175.7,23.4,White,3,Third Party,Partial Service History,Individual,0,Maharashtra,Nagpur,0,1.4
38937,Renault,Kwid,Base,Hatchback,2015,10,105026,Diesel,Automatic,Second Owner,5,1002,82.3,124.2,18.4,White,2,Comprehensive,No Record,Individual,1,Rajasthan,Udaipur,0,1.93
38938,Maruti,Alto,Mid,Hatchback,2006,19,280000,Petrol,Automatic,First Owner,5,1168,75.8,109.2,15.6,White,2,Third Party,Partial Service History,Individual,0,Rajasthan,Jaipur,0,0.72
38939,Mercedes,GLA,Mid,SUV,2010,15,154564,Diesel,Automatic,First Owner,5,2584,197.3,303.7,19.9,Grey,6,Comprehensive,Full Service History,Individual,1,West Bengal,Kolkata,1,10.87
38940,Kia,Sonet,Base,SUV,2012,13,149753,CNG,Automatic,First Owner,5,1344,98.1,153.9,23.3,Silver,4,Comprehensive,Full Service History,Individual,0,Telangana,Hyderabad,1,2.6
38941,Tata,Nexon,Base,SUV,2015,10,132384,CNG,Automatic,First Owner,5,1141,68.9,103.3,27.2,White,1,Comprehensive,Full Service History,Individual,2,Kerala,Trivandrum,0,1.89
38942,Toyota,Fortuner,Base,SUV,2015,10,130944,Petrol,Manual,First Owner,5,1290,105.7,141.4,16.1,White,4,Third Party,Full Service History,Individual,0,Karnataka,Bangalore,1,3.97
38943,Toyota,Yaris,Base,Sedan,2016,9,92188,Petrol,Automatic,First Owner,5,1124,90.0,140.2,17.2,Grey,5,Comprehensive,Full Service History,Individual,1,Tamil Nadu,Coimbatore,0,4.86
38944,Skoda,Kushaq,Mid,SUV,2017,8,52937,Diesel,Manual,Third Owner,5,1465,92.6,136.8,18.1,Black,2,Third Party,Full Service History,Individual,0,Kerala,Trivandrum,0,4.86
38945,Renault,Duster,Top,SUV,2010,15,239339,Petrol,Manual,First Owner,7,1149,79.4,117.2,14.6,Black,3,Comprehensive,Partial Service History,Individual,0,Uttar Pradesh,Lucknow,0,1.16
38946,Mahindra,XUV700,Top,SUV,2022,3,33158,Petrol,Automatic,First Owner,7,1095,74.2,104.8,18.6,White,6,Comprehensive,Full Service History,Individual,0,Rajasthan,Jaipur,0,12.16
38947,Honda,City,Base,Sedan,2022,3,47631,CNG,Automatic,First Owner,5,1302,100.3,155.4,21.0,Silver,4,Expired,Full Service History,Company,0,Punjab,Chandigarh,0,7.22
38948,Honda,Amaze,Top,Sedan,2011,14,189286,Petrol,Manual,Third Owner,5,1424,119.6,169.0,17.8,Black,3,Third Party,Partial Service History,Individual,0,Rajasthan,Jaipur,0,2.46
38949,Renault,Triber,Top,MUV,2014,11,225309,Petrol,Automatic,First Owner,7,1219,90.8,124.2,15.5,Brown,1,Comprehensive,No Record,Individual,0,West Bengal,Kolkata,1,2.04
38950,Maruti,Ertiga,Mid,MUV,2009,16,251641,Petrol,Manual,Third Owner,7,1148,90.0,140.9,18.7,Red,3,Comprehensive,Partial Service History,Individual,0,Punjab,Ludhiana,0,0.86
38951,Nissan,Micra,Mid,Hatchback,2011,14,161919,Diesel,Manual,First Owner,5,1159,85.5,118.0,13.1,Blue,3,Comprehensive,No Record,Individual,0,Uttar Pradesh,Lucknow,0,1.46
38952,Ford,EcoSport,Limited Edition,SUV,2006,19,229964,Petrol,Manual,Second Owner,5,1506,122.9,176.4,14.8,White,4,Comprehensive,Full Service History,Individual,0,Delhi,Delhi,1,1.72
38953,Mahindra,XUV500,Mid,SUV,2011,14,209307,Petrol,Manual,First Owner,7,1774,135.2,199.2,13.8,Silver,3,Third Party,Partial Service History,Individual,1,Gujarat,Surat,0,2.37
38954,Toyota,Fortuner,Mid,SUV,2006,19,245928,Diesel,Manual,First Owner,5,1193,77.3,112.8,19.7,Black,1,Comprehensive,Full Service History,Individual,0,West Bengal,Kolkata,1,1.6
38955,Honda,City,Base,Sedan,2012,13,114727,Petrol,Manual,Second Owner,5,1648,119.3,179.0,15.9,Black,6,Comprehensive,Full Service History,Individual,0,Telangana,Hyderabad,1,2.41
38956,Mahindra,Thar,Mid,SUV,2012,13,170684,Diesel,Manual,First Owner,7,1497,90.5,136.3,15.7,Silver,5,Comprehensive,Partial Service History,Individual,0,Gujarat,Ahmedabad,0,2.52
38957,Honda,City,Mid,Sedan,2006,19,256062,Petrol,Manual,First Owner,5,1636,121.8,169.6,11.5,White,3,Comprehensive,Partial Service History,Individual,1,Tamil Nadu,Coimbatore,0,1.22
38958,Volkswagen,Polo,Base,Hatchback,2017,8,95198,Electric,Automatic,First Owner,5,1223,102.9,158.5,6.4,Grey,5,Comprehensive,Partial Service History,Individual,1,Telangana,Hyderabad,1,6.71
38959,Maruti,Ertiga,Base,MUV,2019,6,60199,Diesel,Manual,First Owner,7,955,59.3,93.8,19.5,Brown,4,Third Party,Full Service History,Individual,0,West Bengal,Kolkata,1,3.37
38960,Hyundai,Verna,Mid,Sedan,2013,12,152686,Diesel,Automatic,First Owner,5,919,73.4,103.0,20.5,Silver,4,Comprehensive,Full Service History,Company,1,Punjab,Ludhiana,0,1.84
38961,Jeep,Meridian,Mid,SUV,2019,6,82093,Petrol,Automatic,Fourth & Above Owner,7,1507,108.0,162.1,17.7,Silver,7,Comprehensive,Full Service History,Individual,1,Tamil Nadu,Coimbatore,0,18.9
38962,Maruti,Celerio,Base,Hatchback,2018,7,87791,Diesel,Automatic,First Owner,5,889,71.6,111.5,20.7,Grey,2,Expired,Full Service History,Individual,3,Kerala,Kochi,0,2.86
38963,Nissan,Kicks,Top,SUV,2005,20,248298,Petrol,Manual,Second Owner,7,1003,72.4,99.3,15.2,Red,1,Comprehensive,Full Service History,Company,0,Punjab,Ludhiana,0,0.63
38964,Skoda,Rapid,Mid,Sedan,2005,20,280000,Petrol,Automatic,Second Owner,5,1852,155.6,240.1,14.3,Silver,4,Comprehensive,Full Service History,Company,0,Punjab,Chandigarh,0,1.23
38965,Audi,A6,Top,Sedan,2012,13,146466,Diesel,Automatic,First Owner,5,1685,114.4,172.0,20.3,Blue,6,Comprehensive,Partial Service History,Individual,1,Telangana,Hyderabad,1,14.16
38966,Maruti,Swift,Mid,Hatchback,2013,12,138779,Petrol,Manual,First Owner,5,1172,94.5,132.4,14.5,White,2,Comprehensive,Full Service History,Individual,2,Delhi,Delhi,1,1.64
38967,Maruti,Ertiga,Limited Edition,MUV,2016,9,90731,Petrol,Manual,Second Owner,7,1171,96.9,141.6,16.3,Grey,4,Comprehensive,Full Service History,Company,0,Kerala,Kochi,0,2.96
38968,Ford,Endeavour,Mid,SUV,2010,15,96873,Petrol,Automatic,First Owner,5,1656,118.2,186.0,22.7,Grey,6,Comprehensive,Partial Service History,Individual,0,Gujarat,Ahmedabad,0,2.73
38969,Volkswagen,Polo,Mid,Hatchback,2015,10,91067,Diesel,Automatic,First Owner,5,1350,85.8,136.5,19.3,Red,4,Comprehensive,No Record,Company,1,Uttar Pradesh,Noida,0,4.16
38970,Tata,Harrier,Mid,SUV,2008,17,176889,Petrol,Manual,Fourth & Above Owner,5,1211,95.6,133.8,16.1,Blue,4,Expired,No Record,Individual,0,Punjab,Chandigarh,0,0.67
38971,Volkswagen,Polo,Mid,Hatchback,2008,17,218538,CNG,Manual,First Owner,5,1306,98.3,143.0,22.3,Blue,5,Comprehensive,No Record,Company,0,Madhya Pradesh,Indore,0,1.23
38972,Maruti,Swift,Mid,Hatchback,2021,4,60178,Petrol,Automatic,Fourth & Above Owner,5,1210,82.8,130.2,15.8,Grey,2,Comprehensive,Full Service History,Individual,0,Gujarat,Surat,0,3.89
38973,Kia,Sonet,Mid,SUV,2009,16,163258,Petrol,Manual,First Owner,7,1341,110.7,165.7,16.7,Black,6,Comprehensive,Full Service History,Company,0,Gujarat,Ahmedabad,0,2.03
38974,Renault,Kwid,Mid,Hatchback,2010,15,131578,Diesel,Manual,First Owner,5,1308,93.6,148.6,25.8,White,2,Comprehensive,No Record,Individual,0,Uttar Pradesh,Noida,0,1.4
38975,Hyundai,Venue,Base,SUV,2016,9,61583,Petrol,Automatic,First Owner,5,961,81.5,113.8,17.7,Grey,2,Comprehensive,No Record,Individual,0,West Bengal,Kolkata,1,2.51
38976,Toyota,Glanza,Top,Hatchback,2017,8,73191,Diesel,Manual,Second Owner,5,1527,114.1,167.4,17.8,Green,4,Third Party,Full Service History,Individual,1,Madhya Pradesh,Bhopal,0,5.45
38977,Honda,WR-V,Mid,SUV,2007,18,150378,Petrol,Manual,First Owner,5,1315,83.5,109.7,16.2,Brown,4,Third Party,Full Service History,Individual,0,West Bengal,Kolkata,1,1.73
38978,Honda,Jazz,Base,Hatchback,2010,15,215529,Petrol,Manual,First Owner,5,1603,100.3,154.5,18.6,White,6,Third Party,Partial Service History,Individual,0,Delhi,Delhi,1,1.87
